year,source_ccode,target_ccode,tie
1976,2,31,-2488.430910293533
1977,2,31,-2104.32318664171
1978,2,31,-2215.190738343201
1979,2,31,-1594.4058623346755
1980,2,31,-1579.2146732087822
1981,2,31,-1734.2145651802166
1982,2,31,-1779.5682517906062
1983,2,31,-1062.6420733326886
1984,2,31,-1552.4144221198567
1985,2,31,-2020.511565488021
1986,2,31,-2250.7431289715987
1987,2,31,-2163.3963663534305
1988,2,31,-2296.0779108043826
1989,2,31,-2154.7406483677823
1990,2,31,-2263.5861231559684
1991,2,31,-2412.954606795147
1992,2,31,-2333.6728795930503
1993,2,31,-2600.7460664112223
1994,2,31,-2840.2598138045414
1995,2,31,-2986.3374003881763
1996,2,31,-2939.2697583053123
1997,2,31,-2287.1925875622
1998,2,31,-2897.1162452235403
1999,2,31,-2864.1499968695025
2000,2,31,-2659.021392260265
2001,2,31,-2627.6738191691493
2002,2,31,-2545.266566827395
2003,2,31,-2480.911542700229
2004,2,31,-2324.2685537703437
2005,2,31,-1707.0137283374715
2006,2,31,-1501.2433743658185
2007,2,31,-1383.0798730693023
2008,2,31,-1104.297806383378
2009,2,31,-979.3090548987129
2010,2,31,-336.9676359641908
2011,2,31,-332.4097957507165
2012,2,31,-361.94492144904325
2013,2,31,-204.31992144904325
2014,2,31,-702.5144745216676
1902,2,40,204.9416587800397
1903,2,40,148.35962496042157
1904,2,40,244.9381001261927
1905,2,40,149.49345869592617
1906,2,40,229.01676307477283
1909,2,40,164.1521546448339
1910,2,40,192.29357795774104
1911,2,40,144.14735394909985
1912,2,40,-302.1638483838724
1913,2,40,-338.67534590123614
1919,2,40,-955.6743220427979
1920,2,40,-699.9307148339076
1921,2,40,-1301.4304057678655
1922,2,40,-1506.9708292593932
1923,2,40,-1316.7630985193728
1924,2,40,-1357.6010581416176
1925,2,40,-1438.415335198054
1926,2,40,-1590.848196437153
1927,2,40,-1536.7679311278016
1928,2,40,-1688.834373871574
1929,2,40,-1683.7850640201486
1930,2,40,-2009.7859968222056
1931,2,40,-1850.1945114049186
1932,2,40,-1905.551781006271
1933,2,40,-1916.4110377832112
1934,2,40,-1947.3492848690948
1935,2,40,-1824.293956893156
1936,2,40,-1855.8292472506928
1937,2,40,-1886.5256136718908
1938,2,40,-1893.4936679607235
1939,2,40,-2089.5604448226004
1940,2,40,-1375.6354240732544
1941,2,40,-1334.8283260693952
1942,2,40,-1096.6327985101261
1943,2,40,-1025.7833370288827
1944,2,40,-1148.7760705949731
1945,2,40,-1372.7190363693026
1946,2,40,-2194.781145011839
1947,2,40,-1798.6716360797873
1948,2,40,-2482.4626513771454
1949,2,40,-2498.123691198678
1950,2,40,-2357.468103013656
1951,2,40,-2257.5540689594254
1952,2,40,-2211.5318630178554
1953,2,40,-2337.1187652445624
1954,2,40,-2401.216415674209
1955,2,40,-2282.6610703855986
1956,2,40,-2234.368449992522
1957,2,40,-2122.3470104232856
1958,2,40,-2160.2525794156845
1959,2,40,-2339.4329437568103
1960,2,40,-2925.519035467696
1961,2,40,-3505.7652848316466
1962,2,40,-3608.077024462822
1963,2,40,-3648.146045292813
1964,2,40,-3681.431939821252
1965,2,40,-3691.8004292530077
1966,2,40,-3727.0777605009353
1967,2,40,-3730.3046968013878
1968,2,40,-3748.396737023799
1969,2,40,-3749.990688076996
1970,2,40,-3767.3528181585207
1971,2,40,-3786.901536431962
1972,2,40,-3793.672688328985
1973,2,40,-3817.916129829915
1974,2,40,-3853.6538359736896
1975,2,40,-3888.218923777542
1976,2,40,-3903.0141379425913
1977,2,40,-3918.906414290768
1978,2,40,-3925.773965992259
1979,2,40,-3959.989089983732
1980,2,40,-3998.7979008578404
1981,2,40,-4023.797792829273
1982,2,40,-4011.1514794396644
1983,2,40,-4011.225300981745
1984,2,40,-4028.997649768913
1985,2,40,-4038.0947931370793
1986,2,40,-4051.326356620655
1987,2,40,-4088.9795940024887
1988,2,40,-4118.661138453441
1989,2,40,-4142.323876016841
1990,2,40,-4168.169350805027
1991,2,40,-4192.537834444203
1992,2,40,-4223.256107242107
1993,2,40,-4247.329294060279
1994,2,40,-4308.843041453598
1995,2,40,-4376.920628037235
1996,2,40,-4408.8529859543705
1997,2,40,-4434.775815211258
1998,2,40,-4442.699472872597
1999,2,40,-4486.733224518561
2000,2,40,-4591.604619909322
2001,2,40,-4572.257046818206
2002,2,40,-4436.849794476453
2003,2,40,-4386.494770349287
2004,2,40,-4350.851781419402
2005,2,40,-4480.59695598653
2006,2,40,-4610.826602014875
2007,2,40,-4633.6631007183605
2008,2,40,-4475.881034032434
2009,2,40,-4437.892282547771
2010,2,40,-4789.550863613247
2011,2,40,-5010.993023399775
2012,2,40,-4893.5281490981
2013,2,40,-5027.9031490981
2014,2,40,-5105.097702170726
1913,2,41,-348.3718344784256
1934,2,41,-1884.0457734462843
1935,2,41,-1799.9904454703455
1936,2,41,-1863.5257358278823
1937,2,41,-1938.2221022490803
1938,2,41,-1888.190156537913
1939,2,41,-2086.25693339979
1940,2,41,-1378.3319126504439
1941,2,41,-1450.5248146465847
1942,2,41,-1201.3292870873156
1943,2,41,-1258.4798256060722
1944,2,41,-1503.4725591721626
1945,2,41,-1702.415524946492
1946,2,41,-2582.4776335890265
1947,2,41,-2577.3681246569768
1948,2,41,-3081.159139954335
1949,2,41,-3043.8201797758693
1950,2,41,-3011.1645915908475
1951,2,41,-3027.250557536615
1952,2,41,-2949.2283515950467
1953,2,41,-3007.815253821752
1954,2,41,-3001.9129042513987
1955,2,41,-2983.357558962788
1956,2,41,-3043.0649385697134
1957,2,41,-3061.043499000475
1958,2,41,-3061.949067992874
1959,2,41,-3082.129432334
1960,2,41,-3319.2155240448856
1961,2,41,-3338.461773408838
1962,2,41,-3401.7735130400115
1963,2,41,-3426.8425338700026
1964,2,41,-3455.1284283984414
1965,2,41,-3469.496917830197
1966,2,41,-3507.774249078123
1967,2,41,-3507.0011853785772
1968,2,41,-3522.0932256009883
1969,2,41,-3518.6871766541854
1970,2,41,-3531.0493067357083
1971,2,41,-3539.5980250091516
1972,2,41,-3532.3691769061725
1973,2,41,-3539.6126184071063
1974,2,41,-3504.350324550879
1975,2,41,-3520.9154123547332
1976,2,41,-3455.710626519781
1977,2,41,-3460.6029028679577
1978,2,41,-3446.4704545694467
1979,2,41,-3424.6855785609214
1980,2,41,-3367.49438943503
1981,2,41,-3363.4942814064625
1982,2,41,-3181.847968016852
1983,2,41,-3079.9217895589345
1984,2,41,-2996.6941383461026
1985,2,41,-3081.7912817142687
1986,2,41,-3296.0228451978446
1987,2,41,-3245.6760825796764
1988,2,41,-3366.3576270306285
1989,2,41,-3425.02036459403
1990,2,41,-3331.8658393822143
1991,2,41,-3287.2343230213946
1992,2,41,-3696.952595819296
1993,2,41,-3667.025782637468
1994,2,41,-3753.539530030789
1995,2,41,-3460.617116614424
1996,2,41,-3564.549474531558
1997,2,41,-3514.472303788446
1998,2,41,-3384.3959614497862
1999,2,41,-3340.4297130957484
2000,2,41,-3832.301108486513
2001,2,41,-3881.953535395397
2002,2,41,-3926.5462830536408
2003,2,41,-3940.1912589264784
2004,2,41,-3919.5482699965896
2005,2,41,-3485.2934445637175
2006,2,41,-3416.5230905920644
2007,2,41,-3665.35958929555
2008,2,41,-3584.5775226096257
2009,2,41,-3409.588771124959
2010,2,41,-3115.2473521904367
2011,2,41,-3291.6895119769642
2012,2,41,-3269.2246376752873
2013,2,41,-3020.5996376752873
2014,2,41,-2943.7941907479135
1911,2,42,-555.3832776178442
1912,2,42,-1008.6944799508155
1913,2,42,-1040.2059774681793
1924,2,42,-2405.1316897085608
1925,2,42,-2380.945966764998
1926,2,42,-2486.3788280040962
1927,2,42,-2439.298562694744
1928,2,42,-2513.365005438517
1929,2,42,-2515.315695587092
1930,2,42,-2726.3166283891487
1931,2,42,-2492.7251429718626
1932,2,42,-2500.082412573215
1933,2,42,-2505.9416693501544
1934,2,42,-2573.879916436038
1935,2,42,-2488.824588460099
1936,2,42,-2554.359878817636
1937,2,42,-2627.056245238834
1938,2,42,-2577.0242995276667
1939,2,42,-2775.0910763895436
1940,2,42,-2069.1660556401976
1941,2,42,-2138.3589576363383
1942,2,42,-1889.1634300770702
1943,2,42,-1943.3139685958258
1944,2,42,-2187.3067021619163
1945,2,42,-2389.2496679362457
1946,2,42,-3257.311776578782
1947,2,42,-3237.2022676467304
1948,2,42,-3731.9932829440886
1949,2,42,-3719.654322765623
1950,2,42,-3680.998734580601
1951,2,42,-3693.0847005263686
1952,2,42,-3577.0624945848003
1953,2,42,-3627.6493968115074
1954,2,42,-3615.7470472411524
1955,2,42,-3583.1917019525417
1956,2,42,-3638.899081559467
1957,2,42,-3654.8776419902306
1958,2,42,-3647.7832109826277
1959,2,42,-3650.9635753237553
1960,2,42,-3884.0496670346392
1961,2,42,-3942.2959163985897
1962,2,42,-3950.607656029765
1963,2,42,-3929.6766768597563
1964,2,42,-3941.962571388195
1965,2,42,-4034.331060819951
1966,2,42,-4050.6083920678784
1967,2,42,-3996.835328368331
1968,2,42,-3977.927368590742
1969,2,42,-3966.521319643939
1970,2,42,-3944.883449725462
1971,2,42,-3953.432167998907
1972,2,42,-3880.203319895928
1973,2,42,-3777.446761396858
1974,2,42,-3453.184467540633
1975,2,42,-3292.749555344487
1976,2,42,-3438.5447695095345
1977,2,42,-3355.4370458577114
1978,2,42,-3454.304597559202
1979,2,42,-3251.519721550675
1980,2,42,-2984.3285324247836
1981,2,42,-2894.328424396216
1982,2,42,-3325.6821110066057
1983,2,42,-3167.755932548688
1984,2,42,-3005.5282813358563
1985,2,42,-3004.6254247040206
1986,2,42,-2808.8569881875983
1987,2,42,-2677.510225569432
1988,2,42,-2436.191770020384
1989,2,42,-2045.8545075837837
1990,2,42,-1950.6999823719698
1991,2,42,-1615.0684660111465
1992,2,42,-1188.78673880905
1993,2,42,-820.8599256272219
1994,2,42,-561.373673020541
1995,2,42,-502.4512596041759
1996,2,42,-593.3836175213119
1997,2,42,4215.6935532218
1998,2,42,5042.769895560462
1999,2,42,5151.736143914496
2000,2,42,5685.864748523735
2001,2,42,4824.212321614851
2002,2,42,4626.619573956604
2003,2,42,3915.9745980837697
2004,2,42,3757.6175870136567
2005,2,42,4332.872412446527
2006,2,42,5156.642766418184
2007,2,42,5178.806267714696
2008,2,42,5195.588334400622
2009,2,42,3421.5770858852875
2010,2,42,4794.91850481981
2011,2,42,6098.476345033284
2012,2,42,6221.941219334957
2013,2,42,5720.566219334957
2014,2,42,7319.371666262331
1962,2,51,-3502.02824163849
1963,2,51,-3518.097262468481
1964,2,51,-3513.3831569969198
1965,2,51,-3509.7516464286755
1966,2,51,-3510.0289776766012
1967,2,51,-3485.2559139770556
1968,2,51,-3497.3479541994666
1969,2,51,-3448.9419052526637
1970,2,51,-3384.3040353341867
1971,2,51,-3428.85275360763
1972,2,51,-3414.6239055046526
1973,2,51,-3415.867347005583
1974,2,51,-3315.6050531493574
1975,2,51,-3174.1701409532097
1976,2,51,-3261.965355118259
1977,2,51,-3271.857631466434
1978,2,51,-3123.725183167927
1979,2,51,-3281.9403071593997
1980,2,51,-3252.7491180335082
1981,2,51,-3133.749010004941
1982,2,51,-3245.1026966153304
1983,2,51,-3241.176518157413
1984,2,51,-3113.948866944581
1985,2,51,-3307.0460103127452
1986,2,51,-3284.277573796323
1987,2,51,-3101.9308111781565
1988,2,51,-2987.6123556291086
1989,2,51,-2701.2750931925084
1990,2,51,-2697.1205679806944
1991,2,51,-2695.489051619873
1992,2,51,-2592.2073244177745
1993,2,51,-2304.2805112359447
1994,2,51,-2394.7942586292656
1995,2,51,-1968.8718452129006
1996,2,51,-1928.8042031300365
1997,2,51,-2144.7270323869225
1998,2,51,-2158.6506900482627
1999,2,51,-2358.6844416942267
2000,2,51,-2408.5558370849894
2001,2,51,-2583.2082639938735
2002,2,51,-2653.801011652119
2003,2,51,-2574.445987524955
2004,2,51,-2868.802998595068
2005,2,51,-2407.548173162196
2006,2,51,-2186.777819190541
2007,2,51,-1854.6143178940265
2008,2,51,-1216.8322512081022
2009,2,51,-2671.843499723437
2010,2,51,-2994.502080788915
2011,2,51,-2657.9442405754407
2012,2,51,-2538.4793662737675
2013,2,51,-2824.8543662737675
2014,2,51,-2801.048919346392
1962,2,52,-3957.2986312830362
1963,2,52,-3938.367652113029
1964,2,52,-3962.653546641466
1965,2,52,-3922.0220360732237
1966,2,52,-3950.2993673211495
1967,2,52,-3935.526303621602
1968,2,52,-3920.618343844013
1969,2,52,-3896.21229489721
1970,2,52,-3875.574424978735
1971,2,52,-3890.123143252178
1972,2,52,-3835.894295149199
1973,2,52,-3707.137736650131
1974,2,52,-2715.875442793904
1975,2,52,-2772.440530597758
1976,2,52,-2393.2357447628056
1977,2,52,-2259.1280211109824
1978,2,52,-2487.9955728124733
1979,2,52,-2257.210696803948
1980,2,52,-1172.0195076780547
1981,2,52,-1426.019399649489
1982,2,52,-1553.3730862598786
1983,2,52,-2055.446907801961
1984,2,52,-2345.219256589129
1985,2,52,-2600.3163999572935
1986,2,52,-3105.5479634408694
1987,2,52,-3187.201200822703
1988,2,52,-3395.882745273655
1989,2,52,-3155.5454828370566
1990,2,52,-3056.390957625241
1991,2,52,-3081.7594412644194
1992,2,52,-3164.477714062321
1993,2,52,-3295.550900880493
1994,2,52,-3015.064648273814
1995,2,52,-2915.142234857449
1996,2,52,-2955.0745927745847
1997,2,52,-2095.9974220314725
1998,2,52,-2485.921079692811
1999,2,52,-2446.954831338775
2000,2,52,-1897.8262267295377
2001,2,52,-1130.4786536384217
2002,2,52,-1154.0714012966673
2003,2,52,742.2836228304968
2004,2,52,2338.926611760384
2005,2,52,4582.181437193256
2006,2,52,5140.951791164909
2007,2,52,5709.115292461425
2008,2,52,6216.897359147348
2009,2,52,2322.8861106320146
2010,2,52,3477.2275295665368
2011,2,52,5089.785369780009
2012,2,52,5412.250244081686
2013,2,52,3610.8752440816843
2014,2,52,2748.68069100906
1966,2,53,-3540.115261339788
1967,2,53,-3539.3421976402406
1968,2,53,-3554.4342378626516
1969,2,53,-3554.0281889158487
1970,2,53,-3559.3903189973717
1971,2,53,-3585.939037270815
1972,2,53,-3588.7101891678376
1973,2,53,-3600.953630668768
1974,2,53,-3610.6913368125424
1975,2,53,-3642.2564246163947
1976,2,53,-3646.051638781444
1977,2,53,-3646.943915129619
1978,2,53,-3624.811466831112
1979,2,53,-3595.0265908225865
1980,2,53,-3551.835401696693
1981,2,53,-3573.835293668126
1982,2,53,-3524.188980278517
1983,2,53,-3348.262801820598
1984,2,53,-3289.035150607766
1985,2,53,-3412.132293975932
1986,2,53,-3537.363857459508
1987,2,53,-3688.0170948413415
1988,2,53,-3697.6986392922936
1989,2,53,-3691.3613768556934
1990,2,53,-3733.2068516438794
1991,2,53,-3738.575335283056
1992,2,53,-3812.2936080809595
1993,2,53,-3827.3667948991315
1994,2,53,-3860.8805422924506
1995,2,53,-3848.9581288760874
1996,2,53,-3842.8904867932215
1997,2,53,-3775.8133160501093
1998,2,53,-3812.7369737114495
1999,2,53,-3810.7707253574135
2000,2,53,-3904.6421207481744
2001,2,53,-3920.2945476570603
2002,2,53,-3950.887295315306
2003,2,53,-4006.53227118814
2004,2,53,-4063.8892822582548
2005,2,53,-4081.6344568253826
2006,2,53,-4176.864102853728
2007,2,53,-4414.700601557213
2008,2,53,-4506.918534871289
2009,2,53,-4376.929783386624
2010,2,53,-4546.5883644521
2011,2,53,-4698.030524238628
2012,2,53,-4676.5656499369525
2013,2,53,-4697.9406499369525
2014,2,53,-4587.135203009579
1978,2,54,-3494.304704177688
1979,2,54,-3529.519828169163
1980,2,54,-3569.3286390432713
1981,2,54,-3597.328531014704
1982,2,54,-3569.6822176250935
1983,2,54,-3571.756039167176
1984,2,54,-3584.528387954344
1985,2,54,-3595.6255313225083
1986,2,54,-3609.857094806086
1987,2,54,-3645.5103321879196
1988,2,54,-3664.1918766388717
1989,2,54,-3676.8546142022715
1990,2,54,-3695.7000889904575
1991,2,54,-3726.068572629636
1992,2,54,-3757.7868454275376
1993,2,54,-3781.8600322457096
1994,2,54,-3845.3737796390287
1995,2,54,-3909.4513662226655
1996,2,54,-3926.3837241397996
1997,2,54,-3946.3065533966874
1998,2,54,-3956.2302110580276
1999,2,54,-4002.2639627039916
2000,2,54,-4104.1353580947525
2001,2,54,-4097.787785003637
2002,2,54,-4113.380532661884
2003,2,54,-4202.025508534718
2004,2,54,-4320.382519604831
2005,2,54,-4380.127694171961
2006,2,54,-4487.357340200306
2007,2,54,-4604.193838903791
2008,2,54,-4719.411772217867
2009,2,54,-4510.4230207332
2010,2,54,-4688.081601798678
2011,2,54,-4887.523761585206
2012,2,54,-4890.058887283531
2013,2,54,-4906.433887283531
2014,2,54,-4933.628440356157
1974,2,55,-3303.405853917113
1975,2,55,-3335.970941720965
1976,2,55,-3350.7661558860127
1977,2,55,-3371.6584322341896
1978,2,55,-3371.5259839356804
1979,2,55,-3403.741107927155
1980,2,55,-3438.5499188012636
1981,2,55,-3464.549810772696
1982,2,55,-3452.903497383086
1983,2,55,-3451.977318925168
1984,2,55,-3465.7496677123363
1985,2,55,-3471.8468110805006
1986,2,55,-3482.0783745640765
1987,2,55,-3515.73161194591
1988,2,55,-3542.413156396862
1989,2,55,-3558.075893960264
1990,2,55,-3579.921368748448
1991,2,55,-3598.2898523876265
1992,2,55,-3641.00812518553
1993,2,55,-3648.081312003702
1994,2,55,-3714.595059397023
1995,2,55,-3773.672645980656
1996,2,55,-3796.605003897792
1997,2,55,-3812.5278331546797
1998,2,55,-3803.45149081602
1999,2,55,-3838.485242461984
2000,2,55,-3908.356637852745
2001,2,55,-3939.0090647616307
2002,2,55,-3977.6018124198745
2003,2,55,-4041.2467882927103
2004,2,55,-4159.603799362823
2005,2,55,-4232.348973929951
2006,2,55,-4355.578619958298
2007,2,55,-4475.415118661784
2008,2,55,-4615.633051975859
2009,2,55,-4404.644300491193
2010,2,55,-4562.302881556672
2011,2,55,-4751.745041343198
2012,2,55,-4768.280167041521
2013,2,55,-4757.655167041521
2014,2,55,-4783.849720114147
1979,2,56,-3314.3500062962266
1980,2,56,-3353.158817170337
1981,2,56,-3379.1587091417678
1982,2,56,-3368.5123957521573
1983,2,56,-3366.5862172942398
1984,2,56,-3384.3585660814097
1985,2,56,-3393.455709449574
1986,2,56,-3407.6872729331517
1987,2,56,-3444.3405103149835
1988,2,56,-3372.0220547659355
1989,2,56,-3390.6847923293353
1990,2,56,-3406.5302671175214
1991,2,56,-3427.8987507567
1992,2,56,-3431.6170235546015
1993,2,56,-3449.6902103727734
1994,2,56,-3521.2039577660944
1995,2,56,-3584.2815443497293
1996,2,56,-3630.2139022668653
1997,2,56,-3628.136731523753
1998,2,56,-3643.0603891850915
1999,2,56,-3668.0941408310555
2000,2,56,-3781.965536221818
2001,2,56,-3805.6179631307023
2002,2,56,-3822.210710788948
2003,2,56,-3880.8556866617837
2004,2,56,-4016.2126977318967
2005,2,56,-4050.9578722990245
2006,2,56,-4148.18751832737
2007,2,56,-4262.024017030857
2008,2,56,-4328.241950344931
2009,2,56,-4210.253198860266
2010,2,56,-4090.9117799257438
2011,2,56,-4387.3539397122695
2012,2,56,-4285.889065410596
2013,2,56,-4030.2640654105962
2014,2,56,-4002.4586184832206
1979,2,57,-3202.73312815982
1980,2,57,-3234.5419390339266
1981,2,57,-3255.541831005361
1982,2,57,-3240.8955176157506
1983,2,57,-3236.969339157833
1984,2,57,-3281.741687945001
1985,2,57,-3290.8388313131654
1986,2,57,-3269.0703947967413
1987,2,57,-3298.723632178575
1988,2,57,-3308.405176629527
1989,2,57,-3332.0679141929268
1990,2,57,-3362.913388981113
1991,2,57,-3388.2818726202913
1992,2,57,-3423.000145418193
1993,2,57,-3447.073332236365
1994,2,57,-3512.587079629684
1995,2,57,-3575.6646662133207
1996,2,57,-3602.5970241304567
1997,2,57,-3616.5198533873445
1998,2,57,-3616.443511048683
1999,2,57,-3660.477262694647
2000,2,57,-3775.3486580854096
2001,2,57,-3742.0010849942937
2002,2,57,-3757.5938326525393
2003,2,57,-3838.2388085253733
2004,2,57,-3954.595819595488
2005,2,57,-4047.340994162616
2006,2,57,-4178.570640190961
2007,2,57,-4300.407138894447
2008,2,57,-4425.625072208522
2009,2,57,-4190.6363207238555
2010,2,57,-4353.294901789333
2011,2,57,-4558.737061575863
2012,2,57,-4547.272187274186
2013,2,57,-4568.647187274186
2014,2,57,-4570.841740346812
1981,2,58,-3597.1325970407415
1982,2,58,-3586.486283651131
1983,2,58,-3584.5601051932117
1984,2,58,-3602.3324539803816
1985,2,58,-3611.429597348546
1986,2,58,-3625.661160832122
1987,2,58,-3662.3143982139554
1988,2,58,-3618.9959426649075
1989,2,58,-3638.6586802283073
1990,2,58,-3669.5041550164933
1991,2,58,-3686.872638655672
1992,2,58,-3722.5909114535734
1993,2,58,-3743.6640982717454
1994,2,58,-3822.1778456650645
1995,2,58,-3855.2554322487013
1996,2,58,-3896.187790165837
1997,2,58,-3922.110619422725
1998,2,58,-3921.0342770840634
1999,2,58,-3969.0680287300274
2000,2,58,-4028.93942412079
2001,2,58,-4051.591851029674
2002,2,58,-4082.18459868792
2003,2,58,-4114.829574560754
2004,2,58,-4233.186585630869
2005,2,58,-4255.9317601979965
2006,2,58,-4365.161406226342
2007,2,58,-4448.997904929827
2008,2,58,-4650.215838243903
2009,2,58,-4430.227086759238
2010,2,58,-4605.885667824714
2011,2,58,-4809.327827611241
2012,2,58,-4735.862953309566
2013,2,58,-4839.237953309566
2014,2,58,-4785.4325063821925
1983,2,60,-3527.9936069967243
1984,2,60,-3545.7659557838942
1985,2,60,-3554.8630991520567
1986,2,60,-3569.0946626356344
1987,2,60,-3343.7479000174662
1988,2,60,-3568.4294444684183
1989,2,60,-3571.09218203182
1990,2,60,-3612.937656820006
1991,2,60,-3640.3061404591845
1992,2,60,-3670.024413257086
1993,2,60,-3680.097600075258
1994,2,60,-3744.611347468577
1995,2,60,-3810.688934052212
1996,2,60,-3848.621291969348
1997,2,60,-3862.544121226236
1998,2,60,-3859.467778887576
1999,2,60,-3880.50153053354
2000,2,60,-3959.3729259243028
2001,2,60,-3978.025352833187
2002,2,60,-3984.6181004914306
2003,2,60,-4052.2630763642665
2004,2,60,-4172.6200874343795
2005,2,60,-4199.365262001507
2006,2,60,-4264.594908029854
2007,2,60,-4357.43140673334
2008,2,60,-4495.6493400474155
2009,2,60,-4306.660588562749
2010,2,60,-4474.3191696282265
2011,2,60,-4689.761329414754
2012,2,60,-4712.296455113079
2013,2,60,-4685.671455113079
2014,2,60,-4617.866008185703
1900,2,70,-10004.746521289002
1901,2,70,-10033.270344711822
1902,2,70,-10014.1847099234
1903,2,70,-10076.766743743021
1904,2,70,-9975.18826857725
1905,2,70,-10070.632910007516
1906,2,70,-9981.10960562867
1907,2,70,-10112.072909750179
1908,2,70,-10086.648988192755
1909,2,70,-10098.97421405861
1910,2,70,-10085.832790745702
1911,2,70,-10141.979014754343
1912,2,70,-10584.290217087313
1913,2,70,-10614.80171460468
1920,2,70,-11151.057083537351
1921,2,70,-11643.556774471308
1922,2,70,-11873.097197962834
1923,2,70,-11799.889467222816
1924,2,70,-11836.72742684506
1925,2,70,-11703.541703901497
1927,2,70,-11904.894299831245
1928,2,70,-11979.960742575018
1929,2,70,-11972.911432723591
1931,2,70,-12092.32088010836
1932,2,70,-12122.678149709714
1933,2,70,-12130.537406486656
1934,2,70,-12180.47565357254
1935,2,70,-12080.420325596599
1936,2,70,-12128.955615954135
1937,2,70,-12162.651982375333
1938,2,70,-12166.620036664168
1948,2,70,-12732.589020080588
1949,2,70,-12799.250059902122
1950,2,70,-12678.5944717171
1951,2,70,-12467.680437662868
1952,2,70,-12331.6582317213
1953,2,70,-12363.245133948007
1954,2,70,-12415.342784377652
1955,2,70,-12260.78743908904
1956,2,70,-12180.494818695966
1957,2,70,-12114.473379126728
1958,2,70,-12107.378948119127
1959,2,70,-12277.559312460253
1960,2,70,-12396.645404171137
1961,2,70,-12375.891653535087
1962,2,70,-12411.203393166266
1963,2,70,-12348.272413996256
1964,2,70,-12154.55830852469
1965,2,70,-12171.92679795645
1966,2,70,-12082.204129204376
1967,2,70,-12024.431065504828
1968,2,70,-11750.52310572724
1969,2,70,-11563.117056780437
1970,2,70,-11239.479186861961
1971,2,70,-11327.027905135405
1972,2,70,-10712.799057032425
1973,2,70,-9288.042498533356
1974,2,70,-6665.780204677132
1975,2,70,-6868.345292480983
1976,2,70,-6679.140506646032
1977,2,70,-5863.032782994211
1978,2,70,-3371.9003346956997
1979,2,70,2394.8845413128256
1980,2,70,10610.075730438719
1981,2,70,15181.075838467284
1982,2,70,10556.722151856895
1983,2,70,8255.648330314812
1984,2,70,11115.875981527643
1985,2,70,14997.77883815948
1986,2,70,11630.547274675904
1987,2,70,15301.89403729407
1988,2,70,23553.21249284312
1989,2,70,30349.549755279717
1990,2,70,38251.70428049153
1991,2,70,58021.335796852356
1992,2,70,70162.61752405445
1993,2,70,77485.54433723628
1994,2,70,98547.03058984297
1995,2,70,107561.95300325932
1996,2,70,133883.02064534219
1997,2,70,162922.0978160853
1998,2,70,184003.17415842396
1999,2,70,210594.140406778
2000,2,70,260568.26901138725
2001,2,70,243136.61658447835
2002,2,70,238555.0238368201
2003,2,70,240720.37886094727
2004,2,70,264734.02184987714
2005,2,70,287803.27667531004
2006,2,70,328660.04702928173
2007,2,70,350978.2105305782
2008,2,70,369082.9925972641
2009,2,70,286781.9813487488
2010,2,70,376029.3227676833
2011,2,70,441581.8806078968
2012,2,70,468034.34548219846
2013,2,70,473419.97048219846
2014,2,70,493323.77592912584
1981,2,80,-4933.7609241837345
1982,2,80,-4940.114610794122
1983,2,80,-4949.188432336205
1984,2,80,-4936.9607811233745
1985,2,80,-4938.057924491539
1986,2,80,-4941.289487975117
1987,2,80,-4973.94272535695
1988,2,80,-4988.624269807902
1989,2,80,-4988.2870073713
1990,2,80,-5011.132482159488
1991,2,80,-5021.500965798665
1992,2,80,-5018.219238596566
1993,2,80,-5045.292425414738
1994,2,80,-5133.806172808059
1995,2,80,-5198.883759391694
1996,2,80,-5212.81611730883
1997,2,80,-5221.738946565718
1998,2,80,-5228.662604227056
1999,2,80,-5221.696355873022
2000,2,80,-5290.567751263783
2001,2,80,-5298.220178172667
2002,2,80,-5372.812925830913
2003,2,80,-5360.457901703749
2004,2,80,-5522.814912773862
2005,2,80,-5548.560087340989
2006,2,80,-5585.7897333693345
2007,2,80,-5766.626232072822
2008,2,80,-5726.844165386896
2009,2,80,-5650.855413902231
2010,2,80,-5760.513994967709
2011,2,80,-5792.956154754234
2012,2,80,-5956.491280452561
2013,2,80,-6034.866280452561
2014,2,80,-6088.060833525187
1912,2,90,-1581.6472972400907
1913,2,90,-1612.1587947574544
1920,2,90,-2317.4141636901268
1921,2,90,-2787.9138546240856
1922,2,90,-2965.4542781156115
1923,2,90,-2940.246547375592
1924,2,90,-2975.084506997836
1925,2,90,-2948.898784054273
1926,2,90,-3047.3316452933714
1927,2,90,-3010.251379984021
1928,2,90,-3073.317822727792
1929,2,90,-3077.268512876367
1931,2,90,-3059.6779602611377
1932,2,90,-3069.0352298624903
1933,2,90,-3075.8944866394295
1934,2,90,-3143.832733725315
1935,2,90,-3055.7774057493743
1936,2,90,-3119.312696106911
1937,2,90,-3190.009062528109
1938,2,90,-3135.977116816942
1948,2,90,-4280.9461002333655
1949,2,90,-4251.607140054898
1950,2,90,-4219.951551869876
1951,2,90,-4234.0375178156455
1952,2,90,-4163.015311874074
1953,2,90,-4199.6022141007825
1954,2,90,-4195.699864530429
1955,2,90,-4142.144519241817
1956,2,90,-4173.85189884874
1957,2,90,-4200.830459279506
1958,2,90,-4213.736028271903
1959,2,90,-4236.91639261303
